77dc83652af9	1	production-data	gpt-5.6-luna	none
9b7cdbc973c0	1	production-data	gpt-5.6-luna	ponytail
753b54cc028a	1	production-data	gpt-5.6-luna	simple
4776a28e1cf6	1	production-data	gpt-5.6-luna	simple-ponytail
eb2874fa3b2b	1	production-data	gpt-5.6-luna	candidate
f6a2608c17f2	1	production-data	gpt-5.6-luna	candidate-ponytail
b555f27c7502	1	production-data	gpt-5.6-terra	none
7f2b20ec3fb0	1	production-data	gpt-5.6-terra	ponytail
3455609eb898	1	production-data	gpt-5.6-terra	simple
abf722c0fef6	1	production-data	gpt-5.6-terra	simple-ponytail
630f91fa33dd	1	production-data	gpt-5.6-terra	candidate
b1ac9eac3901	1	production-data	gpt-5.6-terra	candidate-ponytail
