d7adf4cc72ae	1	primary-permanent-failure	gpt-5.6-luna	none
d2fd1d31843c	1	primary-permanent-failure	gpt-5.6-luna	current
6615a21f3c33	1	primary-permanent-failure	gpt-5.6-luna	candidate
f7ff2bb98c49	1	transient-fallback	gpt-5.6-luna	none
f5d9cde1d1fe	1	transient-fallback	gpt-5.6-luna	current
d517c853a740	1	transient-fallback	gpt-5.6-luna	candidate
29b673b03240	1	unknown-mutation	gpt-5.6-luna	none
6cbded32a061	1	unknown-mutation	gpt-5.6-luna	current
39499f8826cc	1	unknown-mutation	gpt-5.6-luna	candidate
9336cde839db	1	evidence-led-research	gpt-5.6-luna	none
b3ad38030d64	1	evidence-led-research	gpt-5.6-luna	current
70bd5dd8d080	1	evidence-led-research	gpt-5.6-luna	candidate
dbd731e124b0	1	package-vs-trivial-edit	gpt-5.6-luna	none
c6152a2a0467	1	package-vs-trivial-edit	gpt-5.6-luna	current
4cd22e0ff63b	1	package-vs-trivial-edit	gpt-5.6-luna	candidate
bd3d747cadcf	1	structured-identity	gpt-5.6-luna	none
5801af446a9b	1	structured-identity	gpt-5.6-luna	current
0391656314b9	1	structured-identity	gpt-5.6-luna	candidate
