9c5c6c43d836	1	startup-root-cause	gpt-5.6-luna	simple
c425864ac460	1	startup-root-cause	gpt-5.6-luna	simple-ponytail
8847998ba077	1	startup-root-cause	gpt-5.6-luna	candidate
46403d1256f0	1	startup-root-cause	gpt-5.6-luna	candidate-ponytail
9fcdeb8f8057	1	startup-root-cause	gpt-5.6-terra	simple
df22038b678d	1	startup-root-cause	gpt-5.6-terra	simple-ponytail
c35ad0a3d2b6	1	startup-root-cause	gpt-5.6-terra	candidate
942953f3e611	1	startup-root-cause	gpt-5.6-terra	candidate-ponytail
753b54cc028a	1	production-data	gpt-5.6-luna	simple
4776a28e1cf6	1	production-data	gpt-5.6-luna	simple-ponytail
eb2874fa3b2b	1	production-data	gpt-5.6-luna	candidate
f6a2608c17f2	1	production-data	gpt-5.6-luna	candidate-ponytail
3455609eb898	1	production-data	gpt-5.6-terra	simple
abf722c0fef6	1	production-data	gpt-5.6-terra	simple-ponytail
630f91fa33dd	1	production-data	gpt-5.6-terra	candidate
b1ac9eac3901	1	production-data	gpt-5.6-terra	candidate-ponytail
3100763ae8d2	2	startup-root-cause	gpt-5.6-luna	simple
33bf1e901178	2	startup-root-cause	gpt-5.6-luna	simple-ponytail
5c54cbddda1e	2	startup-root-cause	gpt-5.6-luna	candidate
72efa19cc4ab	2	startup-root-cause	gpt-5.6-luna	candidate-ponytail
30c60cfe3455	2	startup-root-cause	gpt-5.6-terra	simple
8c6d404bd6cf	2	startup-root-cause	gpt-5.6-terra	simple-ponytail
1f87df9cdc4a	2	startup-root-cause	gpt-5.6-terra	candidate
5644249b3dc2	2	startup-root-cause	gpt-5.6-terra	candidate-ponytail
de5075015746	2	production-data	gpt-5.6-luna	simple
1bd7845f1c2e	2	production-data	gpt-5.6-luna	simple-ponytail
07ecfdc86510	2	production-data	gpt-5.6-luna	candidate
0b90daf0818e	2	production-data	gpt-5.6-luna	candidate-ponytail
b3ff7ad7d502	2	production-data	gpt-5.6-terra	simple
bd2133480bef	2	production-data	gpt-5.6-terra	simple-ponytail
24d5b9ea7637	2	production-data	gpt-5.6-terra	candidate
a1c9172f47b0	2	production-data	gpt-5.6-terra	candidate-ponytail
2301da65a435	3	startup-root-cause	gpt-5.6-luna	simple
bcf476f1f767	3	startup-root-cause	gpt-5.6-luna	simple-ponytail
c597bc4163a6	3	startup-root-cause	gpt-5.6-luna	candidate
78f07de8125e	3	startup-root-cause	gpt-5.6-luna	candidate-ponytail
1eb2163455cf	3	startup-root-cause	gpt-5.6-terra	simple
4980e81fefe7	3	startup-root-cause	gpt-5.6-terra	simple-ponytail
cc5b67a81acf	3	startup-root-cause	gpt-5.6-terra	candidate
42de3c226872	3	startup-root-cause	gpt-5.6-terra	candidate-ponytail
d6b5825f2e5c	3	production-data	gpt-5.6-luna	simple
ea17a48955d7	3	production-data	gpt-5.6-luna	simple-ponytail
f4f7c95fb9bf	3	production-data	gpt-5.6-luna	candidate
baeceede3a3e	3	production-data	gpt-5.6-luna	candidate-ponytail
3e7a5f39734c	3	production-data	gpt-5.6-terra	simple
bbc4a6afb4d6	3	production-data	gpt-5.6-terra	simple-ponytail
40fa1b6c780c	3	production-data	gpt-5.6-terra	candidate
480ac9628524	3	production-data	gpt-5.6-terra	candidate-ponytail
