60cad333fbe9	1	greenfield-start	gpt-5.6-luna	none
4a0edd73bb0e	1	greenfield-start	gpt-5.6-luna	ponytail
58b20d2ce003	1	greenfield-start	gpt-5.6-luna	simple
573b1913dd80	1	greenfield-start	gpt-5.6-luna	simple-ponytail
198f2919eb08	1	greenfield-start	gpt-5.6-luna	candidate
f234b7847dac	1	greenfield-start	gpt-5.6-luna	candidate-ponytail
0bda19cc68e2	1	greenfield-start	gpt-5.6-terra	none
608653fe416f	1	greenfield-start	gpt-5.6-terra	ponytail
b2b6da97ae9a	1	greenfield-start	gpt-5.6-terra	simple
960daa345b15	1	greenfield-start	gpt-5.6-terra	simple-ponytail
e567ae950c4d	1	greenfield-start	gpt-5.6-terra	candidate
df08e24947ca	1	greenfield-start	gpt-5.6-terra	candidate-ponytail
f2b46a6172e1	1	shared-owner-fix	gpt-5.6-luna	none
ed002fa8c828	1	shared-owner-fix	gpt-5.6-luna	ponytail
397348020184	1	shared-owner-fix	gpt-5.6-luna	simple
2aa33e620df8	1	shared-owner-fix	gpt-5.6-luna	simple-ponytail
865b2bd484bc	1	shared-owner-fix	gpt-5.6-luna	candidate
75320d898adf	1	shared-owner-fix	gpt-5.6-luna	candidate-ponytail
9c4e721457fe	1	shared-owner-fix	gpt-5.6-terra	none
049ff43a8df3	1	shared-owner-fix	gpt-5.6-terra	ponytail
534afc5aec21	1	shared-owner-fix	gpt-5.6-terra	simple
b51f2895a022	1	shared-owner-fix	gpt-5.6-terra	simple-ponytail
2bcf4b8cc73d	1	shared-owner-fix	gpt-5.6-terra	candidate
4a4693694f32	1	shared-owner-fix	gpt-5.6-terra	candidate-ponytail
c8347e55d8b0	1	startup-root-cause	gpt-5.6-luna	none
348c30fbe33f	1	startup-root-cause	gpt-5.6-luna	ponytail
9c5c6c43d836	1	startup-root-cause	gpt-5.6-luna	simple
c425864ac460	1	startup-root-cause	gpt-5.6-luna	simple-ponytail
8847998ba077	1	startup-root-cause	gpt-5.6-luna	candidate
46403d1256f0	1	startup-root-cause	gpt-5.6-luna	candidate-ponytail
4815e94b1781	1	startup-root-cause	gpt-5.6-terra	none
179b3bfa5ca5	1	startup-root-cause	gpt-5.6-terra	ponytail
9fcdeb8f8057	1	startup-root-cause	gpt-5.6-terra	simple
df22038b678d	1	startup-root-cause	gpt-5.6-terra	simple-ponytail
c35ad0a3d2b6	1	startup-root-cause	gpt-5.6-terra	candidate
942953f3e611	1	startup-root-cause	gpt-5.6-terra	candidate-ponytail
e10863fcfa73	1	ordinary-path	gpt-5.6-luna	none
ecaeac3a7bd8	1	ordinary-path	gpt-5.6-luna	ponytail
8032196b46cf	1	ordinary-path	gpt-5.6-luna	simple
ecafba816af5	1	ordinary-path	gpt-5.6-luna	simple-ponytail
4d3ce6a41455	1	ordinary-path	gpt-5.6-luna	candidate
e049b8644451	1	ordinary-path	gpt-5.6-luna	candidate-ponytail
a62e8db645c9	1	ordinary-path	gpt-5.6-terra	none
2f5bde422736	1	ordinary-path	gpt-5.6-terra	ponytail
6799e23826e9	1	ordinary-path	gpt-5.6-terra	simple
e9b7701d8592	1	ordinary-path	gpt-5.6-terra	simple-ponytail
427eaefc65c0	1	ordinary-path	gpt-5.6-terra	candidate
88fe4b1d3525	1	ordinary-path	gpt-5.6-terra	candidate-ponytail
24fa7f3c82fc	1	routine-edit	gpt-5.6-luna	none
851231459978	1	routine-edit	gpt-5.6-luna	ponytail
03186a053edc	1	routine-edit	gpt-5.6-luna	simple
3c770a79ea50	1	routine-edit	gpt-5.6-luna	simple-ponytail
f6283d8f96a6	1	routine-edit	gpt-5.6-luna	candidate
ba931d142c8e	1	routine-edit	gpt-5.6-luna	candidate-ponytail
fcbe2c3b4c4e	1	routine-edit	gpt-5.6-terra	none
cb46f4b85a25	1	routine-edit	gpt-5.6-terra	ponytail
cc1c78f2d9a9	1	routine-edit	gpt-5.6-terra	simple
3f117bdec3a6	1	routine-edit	gpt-5.6-terra	simple-ponytail
25edb80273ad	1	routine-edit	gpt-5.6-terra	candidate
ad9d539a49a4	1	routine-edit	gpt-5.6-terra	candidate-ponytail
