953272ff8710	1	mutation-interval	gpt-5.6-luna	none
8d3acc35db36	1	mutation-interval	gpt-5.6-luna	ponytail
e15dea49ec41	1	mutation-interval	gpt-5.6-luna	simple
2577b9049ebf	1	mutation-interval	gpt-5.6-luna	simple-ponytail
4583d6367dce	1	mutation-interval	gpt-5.6-luna	candidate
8dbd8195697e	1	mutation-interval	gpt-5.6-luna	candidate-ponytail
2de69aaa805c	1	mutation-interval	gpt-5.6-terra	none
8ee816d03b2b	1	mutation-interval	gpt-5.6-terra	ponytail
923ea5e2aa9f	1	mutation-interval	gpt-5.6-terra	simple
26dfdb157dbb	1	mutation-interval	gpt-5.6-terra	simple-ponytail
bc1ab25acd54	1	mutation-interval	gpt-5.6-terra	candidate
4ab64dbf97d6	1	mutation-interval	gpt-5.6-terra	candidate-ponytail
