753b54cc028a	1	production-data	gpt-5.6-luna	simple
4776a28e1cf6	1	production-data	gpt-5.6-luna	simple-ponytail
eb2874fa3b2b	1	production-data	gpt-5.6-luna	candidate
f6a2608c17f2	1	production-data	gpt-5.6-luna	candidate-ponytail
3455609eb898	1	production-data	gpt-5.6-terra	simple
abf722c0fef6	1	production-data	gpt-5.6-terra	simple-ponytail
630f91fa33dd	1	production-data	gpt-5.6-terra	candidate
b1ac9eac3901	1	production-data	gpt-5.6-terra	candidate-ponytail
de5075015746	2	production-data	gpt-5.6-luna	simple
1bd7845f1c2e	2	production-data	gpt-5.6-luna	simple-ponytail
07ecfdc86510	2	production-data	gpt-5.6-luna	candidate
0b90daf0818e	2	production-data	gpt-5.6-luna	candidate-ponytail
b3ff7ad7d502	2	production-data	gpt-5.6-terra	simple
bd2133480bef	2	production-data	gpt-5.6-terra	simple-ponytail
24d5b9ea7637	2	production-data	gpt-5.6-terra	candidate
a1c9172f47b0	2	production-data	gpt-5.6-terra	candidate-ponytail
d6b5825f2e5c	3	production-data	gpt-5.6-luna	simple
ea17a48955d7	3	production-data	gpt-5.6-luna	simple-ponytail
f4f7c95fb9bf	3	production-data	gpt-5.6-luna	candidate
baeceede3a3e	3	production-data	gpt-5.6-luna	candidate-ponytail
3e7a5f39734c	3	production-data	gpt-5.6-terra	simple
bbc4a6afb4d6	3	production-data	gpt-5.6-terra	simple-ponytail
40fa1b6c780c	3	production-data	gpt-5.6-terra	candidate
480ac9628524	3	production-data	gpt-5.6-terra	candidate-ponytail
