2d9b31fedd60	1	agent-led-init-contract	claude-opus-5	none
072e15b8baf4	1	agent-led-init-contract	claude-opus-5	simple
f2a59e96d738	1	agent-led-init-contract	claude-sonnet-5	none
8f6b69d4c400	1	agent-led-init-contract	claude-sonnet-5	simple
b8c13da42b4a	1	agent-led-init-contract	gpt-5.6-luna	none
59e5fdaadf03	1	agent-led-init-contract	gpt-5.6-luna	simple
9d0f4e3d86b8	1	work-local-finish-boundary	claude-opus-5	none
2efa96570360	1	work-local-finish-boundary	claude-opus-5	simple
c5764bcb06b9	1	work-local-finish-boundary	claude-sonnet-5	none
c17af2a30ac1	1	work-local-finish-boundary	claude-sonnet-5	simple
d701ab058165	1	work-local-finish-boundary	gpt-5.6-luna	none
61f18284f3a6	1	work-local-finish-boundary	gpt-5.6-luna	simple
9bb58fbcf43a	1	reconcile-unknown-obligation	claude-opus-5	none
da78206e2f80	1	reconcile-unknown-obligation	claude-opus-5	simple
ed06d6981841	1	reconcile-unknown-obligation	claude-sonnet-5	none
4275e7581710	1	reconcile-unknown-obligation	claude-sonnet-5	simple
b0ec581aa4f8	1	reconcile-unknown-obligation	gpt-5.6-luna	none
1109fbb13624	1	reconcile-unknown-obligation	gpt-5.6-luna	simple
95c21da59ecd	1	deep-audit-guide-first	claude-opus-5	none
727c7aed4d7a	1	deep-audit-guide-first	claude-opus-5	simple
32dfe6448aa9	1	deep-audit-guide-first	claude-sonnet-5	none
e389ca28caf5	1	deep-audit-guide-first	claude-sonnet-5	simple
2553163afe2c	1	deep-audit-guide-first	gpt-5.6-luna	none
7f6007fe3034	1	deep-audit-guide-first	gpt-5.6-luna	simple
f1aa2beb51d0	1	agent-led-init-contract	claude-opus-5	candidate
a1c5efbf1d06	1	agent-led-init-contract	claude-sonnet-5	candidate
5518fbe633f1	1	agent-led-init-contract	gpt-5.6-luna	candidate
7b917fe521aa	1	work-local-finish-boundary	claude-opus-5	candidate
7a57e953ba80	1	work-local-finish-boundary	claude-sonnet-5	candidate
5da3c8fb6cb0	1	work-local-finish-boundary	gpt-5.6-luna	candidate
e03f03691ea2	1	reconcile-unknown-obligation	claude-opus-5	candidate
b03b08ad7159	1	reconcile-unknown-obligation	claude-sonnet-5	candidate
9e56c3d2c068	1	reconcile-unknown-obligation	gpt-5.6-luna	candidate
3dda013e2a13	1	deep-audit-guide-first	claude-opus-5	candidate
0afb3277d9d6	1	deep-audit-guide-first	claude-sonnet-5	candidate
e4487580e588	1	deep-audit-guide-first	gpt-5.6-luna	candidate
