336ddd67276d	1	profile-interview	gpt-5.6-luna	simple
9b62c14e6b81	1	profile-interview	gpt-5.6-luna	candidate
b511339ba373	1	profile-interview	gpt-5.6-terra	simple
6f59bfc989b3	1	profile-interview	gpt-5.6-terra	candidate
9dfaaca8dfa2	1	profile-review	gpt-5.6-luna	simple
e81dda2cbd3a	1	profile-review	gpt-5.6-luna	candidate
7a0367a6e71e	1	profile-review	gpt-5.6-terra	simple
66150b2aa97a	1	profile-review	gpt-5.6-terra	candidate
0de6682f5101	1	profile-maintenance	gpt-5.6-luna	simple
ae60197d8a1f	1	profile-maintenance	gpt-5.6-luna	candidate
374319990018	1	profile-maintenance	gpt-5.6-terra	simple
b5b22a99a45a	1	profile-maintenance	gpt-5.6-terra	candidate
0536fefefd96	1	profile-compression	gpt-5.6-luna	simple
942a29a4247a	1	profile-compression	gpt-5.6-luna	candidate
d3a985f6bfe3	1	profile-compression	gpt-5.6-terra	simple
60392a222682	1	profile-compression	gpt-5.6-terra	candidate
12f1bd4b9e80	2	profile-interview	gpt-5.6-luna	simple
147c9ee82042	2	profile-interview	gpt-5.6-luna	candidate
fb7710b557c3	2	profile-interview	gpt-5.6-terra	simple
3ccc76f78016	2	profile-interview	gpt-5.6-terra	candidate
c4328e98c4fb	2	profile-review	gpt-5.6-luna	simple
d9f41917ceab	2	profile-review	gpt-5.6-luna	candidate
a3bc42d8520d	2	profile-review	gpt-5.6-terra	simple
502b3487722e	2	profile-review	gpt-5.6-terra	candidate
9f3bdadd4ba4	2	profile-maintenance	gpt-5.6-luna	simple
c83076bb5a47	2	profile-maintenance	gpt-5.6-luna	candidate
afad501f67c4	2	profile-maintenance	gpt-5.6-terra	simple
3aa1d032367b	2	profile-maintenance	gpt-5.6-terra	candidate
3ea2fb051143	2	profile-compression	gpt-5.6-luna	simple
d043ba17304a	2	profile-compression	gpt-5.6-luna	candidate
96b17f1216c8	2	profile-compression	gpt-5.6-terra	simple
1235aac56491	2	profile-compression	gpt-5.6-terra	candidate
c33d6db718b6	3	profile-interview	gpt-5.6-luna	simple
c99b9f99d157	3	profile-interview	gpt-5.6-luna	candidate
d442ac311c65	3	profile-interview	gpt-5.6-terra	simple
b6dfcb240909	3	profile-interview	gpt-5.6-terra	candidate
084a24637ee1	3	profile-review	gpt-5.6-luna	simple
9f2c0367e1b4	3	profile-review	gpt-5.6-luna	candidate
19d314b2bfc4	3	profile-review	gpt-5.6-terra	simple
52fe3de0b34d	3	profile-review	gpt-5.6-terra	candidate
c74872564dc5	3	profile-maintenance	gpt-5.6-luna	simple
979c889b7a0f	3	profile-maintenance	gpt-5.6-luna	candidate
e8e2b4b0d299	3	profile-maintenance	gpt-5.6-terra	simple
42b03dd06cc5	3	profile-maintenance	gpt-5.6-terra	candidate
28de0d3fdc21	3	profile-compression	gpt-5.6-luna	simple
95467e4a3c3e	3	profile-compression	gpt-5.6-luna	candidate
63414c1203c1	3	profile-compression	gpt-5.6-terra	simple
cfa54433fc53	3	profile-compression	gpt-5.6-terra	candidate
