cea54954ef47	1	correction-preserves	gpt-5.6-luna	none
76ddf3575793	1	correction-preserves	gpt-5.6-luna	current
a171ca5bbb67	1	correction-preserves	gpt-5.6-luna	candidate
bc5992958bb1	1	review-vs-bug-audit	gpt-5.6-luna	none
e9457ec66391	1	review-vs-bug-audit	gpt-5.6-luna	current
fc593e7da777	1	review-vs-bug-audit	gpt-5.6-luna	candidate
3a73d97b9f63	1	destination-before-ranking	gpt-5.6-luna	none
c436b87d5592	1	destination-before-ranking	gpt-5.6-luna	current
624361319f20	1	destination-before-ranking	gpt-5.6-luna	candidate
3a0198fb2868	1	informal-term-api-alias	gpt-5.6-luna	none
8a629d7262ac	1	informal-term-api-alias	gpt-5.6-luna	current
8bdcfbf4e085	1	informal-term-api-alias	gpt-5.6-luna	candidate
95270d0c6d3f	1	domain-absence-expiry	gpt-5.6-luna	none
121b36f9e0ab	1	domain-absence-expiry	gpt-5.6-luna	current
f244fff6e438	1	domain-absence-expiry	gpt-5.6-luna	candidate
8d323c3c8452	1	audience-no-invented-promise	gpt-5.6-luna	none
0667c3faa7e8	1	audience-no-invented-promise	gpt-5.6-luna	current
4e711074e2f6	1	audience-no-invented-promise	gpt-5.6-luna	candidate
