2c08eac58cc7	1	debug-spiral	gpt-5.6-luna	none
96ebfe87823d	1	debug-spiral	gpt-5.6-luna	current
2cbe9a70e198	1	debug-spiral	gpt-5.6-luna	candidate
212dfd533018	1	list-cap	gpt-5.6-luna	none
2238dff988d5	1	list-cap	gpt-5.6-luna	current
23a86a425e98	1	list-cap	gpt-5.6-luna	candidate
d61f342380ac	1	failure-shape	gpt-5.6-luna	none
eeb7d18532c2	1	failure-shape	gpt-5.6-luna	current
023490cf68d4	1	failure-shape	gpt-5.6-luna	candidate
d5dba360f8a7	1	inspection-not-execution	gpt-5.6-luna	none
f4c796e08269	1	inspection-not-execution	gpt-5.6-luna	current
f6188649294a	1	inspection-not-execution	gpt-5.6-luna	candidate
9fea6e24d113	1	round-status	gpt-5.6-luna	none
81075a89e198	1	round-status	gpt-5.6-luna	current
b0532dc6e00e	1	round-status	gpt-5.6-luna	candidate
2632a42d2d35	1	stated-requirement	gpt-5.6-luna	none
a2e00733b309	1	stated-requirement	gpt-5.6-luna	current
7b1576a9befb	1	stated-requirement	gpt-5.6-luna	candidate
697e7efb1637	1	stated-requirement-consumer	gpt-5.6-luna	none
1a74974d8d5c	1	stated-requirement-consumer	gpt-5.6-luna	current
79f4d382ba60	1	stated-requirement-consumer	gpt-5.6-luna	candidate
e208260cdf32	2	debug-spiral	gpt-5.6-luna	none
73804f004f2c	2	debug-spiral	gpt-5.6-luna	current
6be33fa1bbea	2	debug-spiral	gpt-5.6-luna	candidate
0b953090716c	2	list-cap	gpt-5.6-luna	none
32176bf71292	2	list-cap	gpt-5.6-luna	current
3a850f60d636	2	list-cap	gpt-5.6-luna	candidate
67914d6e5c01	2	failure-shape	gpt-5.6-luna	none
132de32b02c9	2	failure-shape	gpt-5.6-luna	current
d78a5705c6ee	2	failure-shape	gpt-5.6-luna	candidate
a6c78c76f877	2	inspection-not-execution	gpt-5.6-luna	none
abb12b301b41	2	inspection-not-execution	gpt-5.6-luna	current
8f9a838d1e60	2	inspection-not-execution	gpt-5.6-luna	candidate
d170be4fd25e	2	round-status	gpt-5.6-luna	none
ba838f304660	2	round-status	gpt-5.6-luna	current
b77ca6a1e737	2	round-status	gpt-5.6-luna	candidate
c14787f3c862	2	stated-requirement	gpt-5.6-luna	none
644fb24627c5	2	stated-requirement	gpt-5.6-luna	current
3d260c979af3	2	stated-requirement	gpt-5.6-luna	candidate
e996aa792759	2	stated-requirement-consumer	gpt-5.6-luna	none
fda20ade1d86	2	stated-requirement-consumer	gpt-5.6-luna	current
767bb8d43742	2	stated-requirement-consumer	gpt-5.6-luna	candidate
